"{'ALTITUDE-DEG': 56.10179115655, 'AZIMUTH-DEG': 116.34534074364, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27414219485, 'DECLINATION-DEG': 23.26755803984, 'DRA_COSDEC-DEG_PER_SEC': 0.08478041819, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20371066, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-109.65570843869496, 4622.497193704873, 4381.516894721358], 'PHASE_ANGLE-DEG': 37.08170414017, 'RANGE-KM': 1408.051039451366, 'RANGE_RATE-KM_PER_SEC': -1.770009138515, 'RIGHT_ASCENSION-DEG': 124.37635523643, 'SATELLITE_GCRS_KM': [-840.0195155166978, 5690.111491010921, 4937.732816102907], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.5447087517, 'AZIMUTH-DEG': 114.83618709301, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27587633311, 'DECLINATION-DEG': 24.17512953622, 'DRA_COSDEC-DEG_PER_SEC': 0.08637731258, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037488543, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.76801905070809, 4622.468206233864, 4381.519497530964], 'PHASE_ANGLE-DEG': 37.098899164, 'RANGE-KM': 1402.369683997848, 'RANGE_RATE-KM_PER_SEC': -1.673016041529, 'RIGHT_ASCENSION-DEG': 124.68482550255, 'SATELLITE_GCRS_KM': [-838.8136940134424, 5674.49489202877, 4955.827845145447], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.55786759156, 'AZIMUTH-DEG': 114.78972302766, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27592715802, 'DECLINATION-DEG': 24.2027143326, 'DRA_COSDEC-DEG_PER_SEC': 0.08642601873, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037500115, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.801718337867, 4622.467323830146, 4381.519576387541], 'PHASE_ANGLE-DEG': 37.09972877226, 'RANGE-KM': 1402.202563841695, 'RANGE_RATE-KM_PER_SEC': -1.670058956466, 'RIGHT_ASCENSION-DEG': 124.69429526255, 'SATELLITE_GCRS_KM': [-838.7770311966506, 5674.020877667577, 4956.375295089425], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.57101597802, 'AZIMUTH-DEG': 114.74319660397, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27597790062, 'DECLINATION-DEG': 24.23031530918, 'DRA_COSDEC-DEG_PER_SEC': 0.08647476359, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203751169, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.83543117957998, 4622.466440825503, 4381.519655275843], 'PHASE_ANGLE-DEG': 37.10057700724, 'RANGE-KM': 1402.035672315212, 'RANGE_RATE-KM_PER_SEC': -1.667099608371, 'RIGHT_ASCENSION-DEG': 124.70377622784, 'SATELLITE_GCRS_KM': [-838.7403459597084, 5673.546620693362, 4956.922919927918], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.58414329515, 'AZIMUTH-DEG': 114.69664525316, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27602851978, 'DECLINATION-DEG': 24.25791025055, 'DRA_COSDEC-DEG_PER_SEC': 0.08652350786, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037523263, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.86913045386548, 4622.465557930311, 4381.519734132408], 'PHASE_ANGLE-DEG': 37.10144319717, 'RANGE-KM': 1401.869143790588, 'RANGE_RATE-KM_PER_SEC': -1.664140378891, 'RIGHT_ASCENSION-DEG': 124.71326077878, 'SATELLITE_GCRS_KM': [-838.7036678161738, 5673.072502652913, 4957.470279088662], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.59726007017, 'AZIMUTH-DEG': 114.65003151005, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27607905618, 'DECLINATION-DEG': 24.28552135556, 'DRA_COSDEC-DEG_PER_SEC': 0.08657229081, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203753484, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.90284328269948, 4622.464674433995, 4381.519813020701], 'PHASE_ANGLE-DEG': 37.10232804978, 'RANGE-KM': 1401.702844348371, 'RANGE_RATE-KM_PER_SEC': -1.661178888263, 'RIGHT_ASCENSION-DEG': 124.7227565567, 'SATELLITE_GCRS_KM': [-838.6669672472883, 5672.598141966921, 4958.017813096725], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.61035571257, 'AZIMUTH-DEG': 114.60339287648, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27612946891, 'DECLINATION-DEG': 24.31312640069, 'DRA_COSDEC-DEG_PER_SEC': 0.08662107317, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203754641, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.93654254400082, 4622.4637910473275, 4381.519891877254], 'PHASE_ANGLE-DEG': 37.10323086373, 'RANGE-KM': 1401.536907883787, 'RANGE_RATE-KM_PER_SEC': -1.658217519856, 'RIGHT_ASCENSION-DEG': 124.7322559301, 'SATELLITE_GCRS_KM': [-838.6302737787313, 5672.123920264515, 4958.5650814542], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.62344072406, 'AZIMUTH-DEG': 114.5566918175, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27617979849, 'DECLINATION-DEG': 24.34074759291, 'DRA_COSDEC-DEG_PER_SEC': 0.08666989422, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037557987, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-110.97025536004882, 4622.462907059334, 4381.519970765536], 'PHASE_ANGLE-DEG': 37.10415237614, 'RANGE-KM': 1401.37120095336, 'RANGE_RATE-KM_PER_SEC': -1.655253892493, 'RIGHT_ASCENSION-DEG': 124.74176655226, 'SATELLITE_GCRS_KM': [-838.5935578791612, 5671.649455882988, 4959.1125246131105], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.63650453957, 'AZIMUTH-DEG': 114.50996590594, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27623000413, 'DECLINATION-DEG': 24.36836270036, 'DRA_COSDEC-DEG_PER_SEC': 0.08671871463, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037569564, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.00395460846407, 4622.4620231811905, 4381.520049622078], 'PHASE_ANGLE-DEG': 37.10509185608, 'RANGE-KM': 1401.205856976443, 'RANGE_RATE-KM_PER_SEC': -1.652290390971, 'RIGHT_ASCENSION-DEG': 124.75128077969, 'SATELLITE_GCRS_KM': [-838.5568490869352, 5671.175130537707, 4959.6597021453545], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.64955763526, 'AZIMUTH-DEG': 114.46317753663, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27628012618, 'DECLINATION-DEG': 24.39599393834, 'DRA_COSDEC-DEG_PER_SEC': 0.08676757374, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203758114, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.03766741151144, 4622.461138701527, 4381.520128510346], 'PHASE_ANGLE-DEG': 37.10605007015, 'RANGE-KM': 1401.040742984614, 'RANGE_RATE-KM_PER_SEC': -1.649324632209, 'RIGHT_ASCENSION-DEG': 124.76080627772, 'SATELLITE_GCRS_KM': [-838.520117857775, 5670.70056247807, 4960.207054435074], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.66258947165, 'AZIMUTH-DEG': 114.41636435332, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27633012407, 'DECLINATION-DEG': 24.42361906675, 'DRA_COSDEC-DEG_PER_SEC': 0.0868164322, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037592707, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.0713666471364, 4622.460254331903, 4381.520207366878], 'PHASE_ANGLE-DEG': 37.10702625774, 'RANGE-KM': 1400.875991920735, 'RANGE_RATE-KM_PER_SEC': -1.646359003222, 'RIGHT_ASCENSION-DEG': 124.77033539091, 'SATELLITE_GCRS_KM': [-838.4833937431806, 5670.226133505012, 4960.754141124685], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.6756104991, 'AZIMUTH-DEG': 114.3694886812, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27638003797, 'DECLINATION-DEG': 24.45126030886, 'DRA_COSDEC-DEG_PER_SEC': 0.08686532935, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037604284, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.10507943728247, 4622.459369360564, 4381.520286255135], 'PHASE_ANGLE-DEG': 37.10802121482, 'RANGE-KM': 1400.711471293688, 'RANGE_RATE-KM_PER_SEC': -1.643391119082, 'RIGHT_ASCENSION-DEG': 124.77987579656, 'SATELLITE_GCRS_KM': [-838.4466471863702, 5669.751461785694, 4961.301402523881], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.68861020398, 'AZIMUTH-DEG': 114.32258823454, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27642982739, 'DECLINATION-DEG': 24.47889541661, 'DRA_COSDEC-DEG_PER_SEC': 0.08691422579, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037615855, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.13877866000462, 4622.458484499467, 4381.520365111654], 'PHASE_ANGLE-DEG': 37.10903415122, 'RANGE-KM': 1400.547313567683, 'RANGE_RATE-KM_PER_SEC': -1.640423368013, 'RIGHT_ASCENSION-DEG': 124.78941982727, 'SATELLITE_GCRS_KM': [-838.4099077503736, 5669.276929202285, 4961.848398350838], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.70159901068, 'AZIMUTH-DEG': 114.27562526884, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27647953238, 'DECLINATION-DEG': 24.50654662121, 'DRA_COSDEC-DEG_PER_SEC': 0.08696316093, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203762743, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.17249143724001, 4622.457599036455, 4381.5204439999015], 'PHASE_ANGLE-DEG': 37.11006589236, 'RANGE-KM': 1400.383386729526, 'RANGE_RATE-KM_PER_SEC': -1.637453363717, 'RIGHT_ASCENSION-DEG': 124.79897517237, 'SATELLITE_GCRS_KM': [-838.3731458669238, 5668.802153839591, 4962.395568840808], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.71456643145, 'AZIMUTH-DEG': 114.2286375692, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27652911274, 'DECLINATION-DEG': 24.53419166648, 'DRA_COSDEC-DEG_PER_SEC': 0.08701209537, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037639003, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.20619064695165, 4622.456713683882, 4381.52052285641], 'PHASE_ANGLE-DEG': 37.11111561836, 'RANGE-KM': 1400.219822765761, 'RANGE_RATE-KM_PER_SEC': -1.634483496649, 'RIGHT_ASCENSION-DEG': 124.80853415244, 'SATELLITE_GCRS_KM': [-838.3363911113387, 5668.3275176642865, 4962.942473783785], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.72752286472, 'AZIMUTH-DEG': 114.1815873213, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27657860822, 'DECLINATION-DEG': 24.56185279166, 'DRA_COSDEC-DEG_PER_SEC': 0.08706106848, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203765058, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.23990341137191, 4622.4558277291935, 4381.520601744645], 'PHASE_ANGLE-DEG': 37.11218418416, 'RANGE-KM': 1400.056490140198, 'RANGE_RATE-KM_PER_SEC': -1.631511378245, 'RIGHT_ASCENSION-DEG': 124.81810446888, 'SATELLITE_GCRS_KM': [-838.2996139026833, 5667.852638676725, 4963.489553343202], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.74045784874, 'AZIMUTH-DEG': 114.13451238079, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2766279788, 'DECLINATION-DEG': 24.58950773263, 'DRA_COSDEC-DEG_PER_SEC': 0.08711004086, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203766215, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.27360260816756, 4622.454941885147, 4381.520680601143], 'PHASE_ANGLE-DEG': 37.11327074015, 'RANGE-KM': 1399.893520360906, 'RANGE_RATE-KM_PER_SEC': -1.62853940071, 'RIGHT_ASCENSION-DEG': 124.82767843027, 'SATELLITE_GCRS_KM': [-838.2628438286474, 5667.377898925809, 4964.03636738351], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.7533817558, 'AZIMUTH-DEG': 114.08737486376, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27667726404, 'DECLINATION-DEG': 24.61717873649, 'DRA_COSDEC-DEG_PER_SEC': 0.08715905192, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037673728, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.30731535956033, 4622.454055438788, 4381.520759489366], 'PHASE_ANGLE-DEG': 37.11437617083, 'RANGE-KM': 1399.730782369858, 'RANGE_RATE-KM_PER_SEC': -1.625565173548, 'RIGHT_ASCENSION-DEG': 124.83726375005, 'SATELLITE_GCRS_KM': [-838.2260512957984, 5666.902916329681, 4964.583355993657], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.76628415024, 'AZIMUTH-DEG': 114.04021269666, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2767264242, 'DECLINATION-DEG': 24.64484353106, 'DRA_COSDEC-DEG_PER_SEC': 0.08720806223, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20376853, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.34101454353629, 4622.453169103261, 4381.520838345853], 'PHASE_ANGLE-DEG': 37.1154995968, 'RANGE-KM': 1399.568407196913, 'RANGE_RATE-KM_PER_SEC': -1.622591091399, 'RIGHT_ASCENSION-DEG': 124.84685272475, 'SATELLITE_GCRS_KM': [-838.1892659048726, 5666.428073021647, 4965.130079109981], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.77917537813, 'AZIMUTH-DEG': 113.99298792574, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27677549854, 'DECLINATION-DEG': 24.67252437142, 'DRA_COSDEC-DEG_PER_SEC': 0.08725711119, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037696876, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.37472728199863, 4622.452282165228, 4381.520917234065], 'PHASE_ANGLE-DEG': 37.11664193213, 'RANGE-KM': 1399.406264262013, 'RANGE_RATE-KM_PER_SEC': -1.619614761331, 'RIGHT_ASCENSION-DEG': 124.85645307995, 'SATELLITE_GCRS_KM': [-838.1524580497693, 5665.952986835403, 4965.676976749563], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.7920450301, 'AZIMUTH-DEG': 113.94573854804, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27682444758, 'DECLINATION-DEG': 24.70019897751, 'DRA_COSDEC-DEG_PER_SEC': 0.08730615938, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037708447, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.40842645304515, 4622.4513953382275, 4381.52099609054], 'PHASE_ANGLE-DEG': 37.11780226765, 'RANGE-KM': 1399.24448411545, 'RANGE_RATE-KM_PER_SEC': -1.616638580143, 'RIGHT_ASCENSION-DEG': 124.86605710009, 'SATELLITE_GCRS_KM': [-838.1156573430907, 5665.478039986537, 4966.223608923197], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.8049034258, 'AZIMUTH-DEG': 113.89842654029, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27687331043, 'DECLINATION-DEG': 24.72788961217, 'DRA_COSDEC-DEG_PER_SEC': 0.08735524624, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037720024, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.44213917856692, 4622.450507908523, 4381.521074978741], 'PHASE_ANGLE-DEG': 37.11898154705, 'RANGE-KM': 1399.082936656298, 'RANGE_RATE-KM_PER_SEC': -1.613660153364, 'RIGHT_ASCENSION-DEG': 124.87567252285, 'SATELLITE_GCRS_KM': [-838.0788341665408, 5665.002850227092, 4966.7704155728525], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.81774018223, 'AZIMUTH-DEG': 113.85108997025, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27692204764, 'DECLINATION-DEG': 24.75557398738, 'DRA_COSDEC-DEG_PER_SEC': 0.08740433229, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037731595, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.47583833657227, 4622.4496205900505, 4381.521153835203], 'PHASE_ANGLE-DEG': 37.1201788313, 'RANGE-KM': 1398.921751955865, 'RANGE_RATE-KM_PER_SEC': -1.610681878724, 'RIGHT_ASCENSION-DEG': 124.88529162058, 'SATELLITE_GCRS_KM': [-838.0420181454629, 5664.527799856502, 4967.316956781855], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.83056559256, 'AZIMUTH-DEG': 113.80369074473, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27697069826, 'DECLINATION-DEG': 24.78327437395, 'DRA_COSDEC-DEG_PER_SEC': 0.087453457, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203774317, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.50955104925279, 4622.4487326686685, 4381.521232723393], 'PHASE_ANGLE-DEG': 37.12139509372, 'RANGE-KM': 1398.76080039143, 'RANGE_RATE-KM_PER_SEC': -1.60770136066, 'RIGHT_ASCENSION-DEG': 124.89492214317, 'SATELLITE_GCRS_KM': [-838.005179649319, 5664.052506541187, 4967.863672421572], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.84336930035, 'AZIMUTH-DEG': 113.75626700212, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27701922304, 'DECLINATION-DEG': 24.81096847603, 'DRA_COSDEC-DEG_PER_SEC': 0.08750258088, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037754743, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.54325019431376, 4622.447844858721, 4381.521311579844], 'PHASE_ANGLE-DEG': 37.12262936546, 'RANGE-KM': 1398.600211554341, 'RANGE_RATE-KM_PER_SEC': -1.604720998743, 'RIGHT_ASCENSION-DEG': 124.90455635084, 'SATELLITE_GCRS_KM': [-837.9683483151014, 5663.577352663419, 4968.410122649206], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.85616157206, 'AZIMUTH-DEG': 113.70878057991, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27706766078, 'DECLINATION-DEG': 24.83867857201, 'DRA_COSDEC-DEG_PER_SEC': 0.08755174343, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203776632, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.5769628939369, 4622.44695644567, 4381.521390468022], 'PHASE_ANGLE-DEG': 37.12388264949, 'RANGE-KM': 1398.439856302187, 'RANGE_RATE-KM_PER_SEC': -1.601738395239, 'RIGHT_ASCENSION-DEG': 124.91420200557, 'SATELLITE_GCRS_KM': [-837.9314945002117, 5663.10195580973, 4968.956747258976], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.8689320779, 'AZIMUTH-DEG': 113.66126968696, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27711597242, 'DECLINATION-DEG': 24.86638235829, 'DRA_COSDEC-DEG_PER_SEC': 0.08760090511, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203777789, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.6106620261508, 4622.446068144247, 4381.5214693244625], 'PHASE_ANGLE-DEG': 37.12515394705, 'RANGE-KM': 1398.27986374586, 'RANGE_RATE-KM_PER_SEC': -1.598755951604, 'RIGHT_ASCENSION-DEG': 124.92385135549, 'SATELLITE_GCRS_KM': [-837.8946478544632, 5662.62669844386, 4969.503106483305], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.88169105758, 'AZIMUTH-DEG': 113.61369609118, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27716978182, 'DECLINATION-DEG': 24.894102121, 'DRA_COSDEC-DEG_PER_SEC': 0.08765188258, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203778947, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.64437471281357, 4622.445179239522, 4381.52154821263], 'PHASE_ANGLE-DEG': 37.12644429083, 'RANGE-KM': 1398.120105222801, 'RANGE_RATE-KM_PER_SEC': -1.595803493592, 'RIGHT_ASCENSION-DEG': 124.93351217478, 'SATELLITE_GCRS_KM': [-837.8577787227283, 5662.1511980696805, 4970.049640042495], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.89442820809, 'AZIMUTH-DEG': 113.56609807201, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27721229442, 'DECLINATION-DEG': 24.92181554876, 'DRA_COSDEC-DEG_PER_SEC': 0.08769930488, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037801044, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.67807383206816, 4622.444290446624, 4381.521627069057], 'PHASE_ANGLE-DEG': 37.12775265216, 'RANGE-KM': 1397.960709363157, 'RANGE_RATE-KM_PER_SEC': -1.592786748997, 'RIGHT_ASCENSION-DEG': 124.94317669939, 'SATELLITE_GCRS_KM': [-837.8209167667187, 5661.6758372337135, 4970.5959082428735], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.90715374227, 'AZIMUTH-DEG': 113.51843732776, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27726030441, 'DECLINATION-DEG': 24.94954493543, 'DRA_COSDEC-DEG_PER_SEC': 0.087748543, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.203781262, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.711786505763, 4622.443401050228, 4381.521705957213], 'PHASE_ANGLE-DEG': 37.12908009345, 'RANGE-KM': 1397.801547984311, 'RANGE_RATE-KM_PER_SEC': -1.589799992431, 'RIGHT_ASCENSION-DEG': 124.95285271573, 'SATELLITE_GCRS_KM': [-837.7840323189876, 5661.200233356547, 4971.142350731487], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.91986249275, 'AZIMUTH-DEG': 113.4707330104, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27731377585, 'DECLINATION-DEG': 24.97727911903, 'DRA_COSDEC-DEG_PER_SEC': 0.08779955236, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037824197, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.74549917297034, 4622.442511407947, 4381.521784845363], 'PHASE_ANGLE-DEG': 37.13042610124, 'RANGE-KM': 1397.642685392732, 'RANGE_RATE-KM_PER_SEC': -1.586843998719, 'RIGHT_ASCENSION-DEG': 124.96253634437, 'SATELLITE_GCRS_KM': [-837.7471402123647, 5660.724577722559, 4971.688747669772], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 56.93254931912, 'AZIMUTH-DEG': 113.42300434256, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2773559829, 'DECLINATION-DEG': 25.00500692971, 'DRA_COSDEC-DEG_PER_SEC': 0.08784705605, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2037835764, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-111.77919827277273, 4622.441621877786, 4381.521863701774], 'PHASE_ANGLE-DEG': 37.13179013217, 'RANGE-KM': 1397.484185414739, 'RANGE_RATE-KM_PER_SEC': -1.583824578659, 'RIGHT_ASCENSION-DEG': 124.9722236936, 'SATELLITE_GCRS_KM': [-837.7102552918509, 5660.249061702273, 4972.234879289223], 'TLE-DATE': '2024-03-08 00:36:11'}"
