"{'ALTITUDE-DEG': 52.57456618871, 'AZIMUTH-DEG': 145.61229807563, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25240274319, 'DECLINATION-DEG': 10.72911937881, 'DRA_COSDEC-DEG_PER_SEC': 0.04706944982, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206143484, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-259.92915669255717, 4616.1517317881235, 4381.868893696147], 'PHASE_ANGLE-DEG': 46.46813572295, 'RANGE-KM': 1456.799794846868, 'RANGE_RATE-KM_PER_SEC': -3.180408457442, 'RIGHT_ASCENSION-DEG': 113.77006253882, 'SATELLITE_GCRS_KM': [-836.852282236365, 5926.064838653604, 4653.075460616411], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.23109897527, 'AZIMUTH-DEG': 144.85872285676, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25539826375, 'DECLINATION-DEG': 11.51622031683, 'DRA_COSDEC-DEG_PER_SEC': 0.0480171197, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061793637, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-260.9726169302299, 4616.090538576089, 4381.871336747828], 'PHASE_ANGLE-DEG': 46.31214978409, 'RANGE-KM': 1447.053244046542, 'RANGE_RATE-KM_PER_SEC': -3.107397423021, 'RIGHT_ASCENSION-DEG': 113.92026404221, 'SATELLITE_GCRS_KM': [-835.8900269187395, 5912.227619613649, 4670.768775222395], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.25231493205, 'AZIMUTH-DEG': 144.83385891408, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25549979182, 'DECLINATION-DEG': 11.54175985077, 'DRA_COSDEC-DEG_PER_SEC': 0.04804895622, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206180521, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.00626971787904, 4616.088561085002, 4381.871415539192], 'PHASE_ANGLE-DEG': 46.30724715376, 'RANGE-KM': 1446.742685714302, 'RANGE_RATE-KM_PER_SEC': -3.105080348699, 'RIGHT_ASCENSION-DEG': 113.92516515672, 'SATELLITE_GCRS_KM': [-835.8588706158278, 5911.7804853370135, 4671.338725156052], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.27354185724, 'AZIMUTH-DEG': 144.80894921945, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25559102385, 'DECLINATION-DEG': 11.5673193023, 'DRA_COSDEC-DEG_PER_SEC': 0.04807887656, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061816785, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.0399360333819, 4616.086582552651, 4381.87149436224], 'PHASE_ANGLE-DEG': 46.30235073467, 'RANGE-KM': 1446.432240549428, 'RANGE_RATE-KM_PER_SEC': -3.102635589361, 'RIGHT_ASCENSION-DEG': 113.93007184227, 'SATELLITE_GCRS_KM': [-835.8276941341619, 5911.33311708559, 4671.908861642285], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.29476265623, 'AZIMUTH-DEG': 144.78401374567, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2556873594, 'DECLINATION-DEG': 11.59287810714, 'DRA_COSDEC-DEG_PER_SEC': 0.04810977692, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061828356, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.0735887921868, 4616.084604570764, 4381.871573153558], 'PHASE_ANGLE-DEG': 46.29746448178, 'RANGE-KM': 1446.122158461616, 'RANGE_RATE-KM_PER_SEC': -3.100252810259, 'RIGHT_ASCENSION-DEG': 113.93498015514, 'SATELLITE_GCRS_KM': [-835.7965225560727, 5910.885874771599, 4672.478726000536], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.31599439051, 'AZIMUTH-DEG': 144.7590323568, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25578371675, 'DECLINATION-DEG': 11.61845683399, 'DRA_COSDEC-DEG_PER_SEC': 0.04814070849, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061839933, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.10725507883245, 4616.0826255474185, 4381.871651976556], 'PHASE_ANGLE-DEG': 46.29258447829, 'RANGE-KM': 1445.812190044914, 'RANGE_RATE-KM_PER_SEC': -3.097867510154, 'RIGHT_ASCENSION-DEG': 113.93989404939, 'SATELLITE_GCRS_KM': [-835.7653307938856, 5910.438398446965, 4673.048776867182], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.33721996156, 'AZIMUTH-DEG': 144.73402508302, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25588001819, 'DECLINATION-DEG': 11.64403490309, 'DRA_COSDEC-DEG_PER_SEC': 0.04817164639, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061851504, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.14090780868264, 4616.08064707474, 4381.871730767824], 'PHASE_ANGLE-DEG': 46.28771466595, 'RANGE-KM': 1445.502584824582, 'RANGE_RATE-KM_PER_SEC': -3.095481607637, 'RIGHT_ASCENSION-DEG': 113.94480957552, 'SATELLITE_GCRS_KM': [-835.7341439412198, 5909.991048109924, 4673.618555631888], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.35845643444, 'AZIMUTH-DEG': 144.70897173044, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25597634108, 'DECLINATION-DEG': 11.66963289848, 'DRA_COSDEC-DEG_PER_SEC': 0.04820261551, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206186308, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.17457406656365, 4616.078667560391, 4381.871809590775], 'PHASE_ANGLE-DEG': 46.28285114124, 'RANGE-KM': 1445.193093780488, 'RANGE_RATE-KM_PER_SEC': -3.093093182342, 'RIGHT_ASCENSION-DEG': 113.9497306934, 'SATELLITE_GCRS_KM': [-835.7029368994807, 5909.543463727969, 4674.18852085875], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.37968670672, 'AZIMUTH-DEG': 144.68389238683, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25607773977, 'DECLINATION-DEG': 11.69523022489, 'DRA_COSDEC-DEG_PER_SEC': 0.04823455416, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206187465, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.2082267675576, 4616.076688596915, 4381.871888381995], 'PHASE_ANGLE-DEG': 46.27799783267, 'RANGE-KM': 1444.883966053501, 'RANGE_RATE-KM_PER_SEC': -3.090766210492, 'RIGHT_ASCENSION-DEG': 113.95465344771, 'SATELLITE_GCRS_KM': [-835.6717347741541, 5909.096005385774, 4674.7582140070235], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.40092784728, 'AZIMUTH-DEG': 144.6587667999, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25616889575, 'DECLINATION-DEG': 11.72084748196, 'DRA_COSDEC-DEG_PER_SEC': 0.04826459769, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206188623, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.24189299646315, 4616.074708591578, 4381.871967204895], 'PHASE_ANGLE-DEG': 46.27315084999, 'RANGE-KM': 1444.574953005868, 'RANGE_RATE-KM_PER_SEC': -3.088312606294, 'RIGHT_ASCENSION-DEG': 113.95958180417, 'SATELLITE_GCRS_KM': [-835.6405124535078, 5908.6483129613425, 4675.328093575279], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.42216274961, 'AZIMUTH-DEG': 144.63361511552, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25626512722, 'DECLINATION-DEG': 11.74646405864, 'DRA_COSDEC-DEG_PER_SEC': 0.04829561072, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.20618978, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.2755456686938, 4616.0727291373, 4381.872045996066], 'PHASE_ANGLE-DEG': 46.26831410846, 'RANGE-KM': 1444.266303397264, 'RANGE_RATE-KM_PER_SEC': -3.085920456235, 'RIGHT_ASCENSION-DEG': 113.96451180161, 'SATELLITE_GCRS_KM': [-835.6092950565723, 5908.200746630939, 4675.897701085597], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.44340848633, 'AZIMUTH-DEG': 144.60841702272, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25636137955, 'DECLINATION-DEG': 11.77210057023, 'DRA_COSDEC-DEG_PER_SEC': 0.04832665506, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061909377, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.30921186871933, 4616.0707486409665, 4381.872124818919], 'PHASE_ANGLE-DEG': 46.26348373115, 'RANGE-KM': 1443.957768972573, 'RANGE_RATE-KM_PER_SEC': -3.083525780871, 'RIGHT_ASCENSION-DEG': 113.96944741161, 'SATELLITE_GCRS_KM': [-835.5780574584421, 5907.752946182553, 4676.467494971684], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.46464794713, 'AZIMUTH-DEG': 144.58319272538, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25645757509, 'DECLINATION-DEG': 11.79773639016, 'DRA_COSDEC-DEG_PER_SEC': 0.04835770569, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206192095, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.3428645120778, 4616.06876869589, 4381.872203610041], 'PHASE_ANGLE-DEG': 46.25866361997, 'RANGE-KM': 1443.649598106146, 'RANGE_RATE-KM_PER_SEC': -3.081130505965, 'RIGHT_ASCENSION-DEG': 113.9743846672, 'SATELLITE_GCRS_KM': [-835.5468247907972, 5907.305271878761, 4677.037016825221], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.4858982081, 'AZIMUTH-DEG': 144.55792185393, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25655379121, 'DECLINATION-DEG': 11.82339214907, 'DRA_COSDEC-DEG_PER_SEC': 0.04838878765, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061932525, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.37653068321583, 4616.066787708568, 4381.872282432843], 'PHASE_ANGLE-DEG': 46.25384991141, 'RANGE-KM': 1443.341542929639, 'RANGE_RATE-KM_PER_SEC': -3.078732704641, 'RIGHT_ASCENSION-DEG': 113.97932754579, 'SATELLITE_GCRS_KM': [-835.5155719167303, 5906.857363422758, 4677.60672500829], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.50714215528, 'AZIMUTH-DEG': 144.53262467044, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25664995027, 'DECLINATION-DEG': 11.84904720502, 'DRA_COSDEC-DEG_PER_SEC': 0.04841987591, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061944096, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.41018329759146, 4616.064807272702, 4381.872361223917], 'PHASE_ANGLE-DEG': 46.24904649398, 'RANGE-KM': 1443.033851430261, 'RANGE_RATE-KM_PER_SEC': -3.076334304953, 'RIGHT_ASCENSION-DEG': 113.98427207457, 'SATELLITE_GCRS_KM': [-835.4843239791302, 5906.40958116203, 4678.176161184215], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.52839686823, 'AZIMUTH-DEG': 144.50728074638, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2567461296, 'DECLINATION-DEG': 11.87472220404, 'DRA_COSDEC-DEG_PER_SEC': 0.04845099551, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061955673, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.4438494399387, 4616.062825794376, 4381.872440046673], 'PHASE_ANGLE-DEG': 46.24424951759, 'RANGE-KM': 1442.726276126062, 'RANGE_RATE-KM_PER_SEC': -3.073933377586, 'RIGHT_ASCENSION-DEG': 113.98922223684, 'SATELLITE_GCRS_KM': [-835.4530558300227, 5905.961564713247, 4678.745783645446], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.54964522918, 'AZIMUTH-DEG': 144.48191040246, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25684225153, 'DECLINATION-DEG': 11.90039648858, 'DRA_COSDEC-DEG_PER_SEC': 0.04848212142, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061967244, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.47750202542926, 4616.060844867713, 4381.872518837697], 'PHASE_ANGLE-DEG': 46.23946285735, 'RANGE-KM': 1442.419064619609, 'RANGE_RATE-KM_PER_SEC': -3.071531852308, 'RIGHT_ASCENSION-DEG': 113.9941740539, 'SATELLITE_GCRS_KM': [-835.4217926243468, 5905.513674512952, 4679.315134121564], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.57090432119, 'AZIMUTH-DEG': 144.45649315097, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25693839343, 'DECLINATION-DEG': 11.92609072018, 'DRA_COSDEC-DEG_PER_SEC': 0.0485132787, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206197882, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.5111681387706, 4616.058862898401, 4381.872597660403], 'PHASE_ANGLE-DEG': 46.23468267668, 'RANGE-KM': 1442.111969814419, 'RANGE_RATE-KM_PER_SEC': -3.069127798081, 'RIGHT_ASCENSION-DEG': 113.99913151491, 'SATELLITE_GCRS_KM': [-835.390509201109, 5905.065550089992, 4679.884670837392], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.5921570229, 'AZIMUTH-DEG': 144.43104937121, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25703447765, 'DECLINATION-DEG': 11.95178422583, 'DRA_COSDEC-DEG_PER_SEC': 0.04854444227, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2061990397, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.5448206954704, 4616.056881480937, 4381.8726764513785], 'PHASE_ANGLE-DEG': 46.22991283715, 'RANGE-KM': 1441.805238925906, 'RANGE_RATE-KM_PER_SEC': -3.066723147223, 'RIGHT_ASCENSION-DEG': 114.00409063536, 'SATELLITE_GCRS_KM': [-835.3592307282418, 5904.617551966586, 4680.453935592861], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.61342042077, 'AZIMUTH-DEG': 144.40555851603, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25713058142, 'DECLINATION-DEG': 11.97749768258, 'DRA_COSDEC-DEG_PER_SEC': 0.04857563722, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062001973, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.57848677990233, 4616.054899020631, 4381.872755274035], 'PHASE_ANGLE-DEG': 46.22514951573, 'RANGE-KM': 1441.498625243756, 'RANGE_RATE-KM_PER_SEC': -3.064315964643, 'RIGHT_ASCENSION-DEG': 114.00905541031, 'SATELLITE_GCRS_KM': [-835.3279320321287, 5904.169319583685, 4681.023386545169], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.63467738979, 'AZIMUTH-DEG': 144.38004102381, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25722662734, 'DECLINATION-DEG': 12.00321040179, 'DRA_COSDEC-DEG_PER_SEC': 0.04860683848, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206201354, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.61213930770066, 4616.052917112373, 4381.872834064963], 'PHASE_ANGLE-DEG': 46.22039656046, 'RANGE-KM': 1441.192375597759, 'RANGE_RATE-KM_PER_SEC': -3.061908187948, 'RIGHT_ASCENSION-DEG': 114.01402184935, 'SATELLITE_GCRS_KM': [-835.2966382932782, 5903.721213552501, 4681.592565560513], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.65594501972, 'AZIMUTH-DEG': 144.35447628783, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25732269249, 'DECLINATION-DEG': 12.02894307593, 'DRA_COSDEC-DEG_PER_SEC': 0.04863807115, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062025117, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.6458053632184, 4616.050934161075, 4381.872912887571], 'PHASE_ANGLE-DEG': 46.21565016192, 'RANGE-KM': 1440.886243665234, 'RANGE_RATE-KM_PER_SEC': -3.059497878285, 'RIGHT_ASCENSION-DEG': 114.01899395342, 'SATELLITE_GCRS_KM': [-835.2653243256877, 5903.27287322767, 4682.161930726418], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.67720618208, 'AZIMUTH-DEG': 144.32888480552, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25741869947, 'DECLINATION-DEG': 12.05467500095, 'DRA_COSDEC-DEG_PER_SEC': 0.04866931011, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206203669, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.67945786200573, 4616.048951762029, 4381.872991678449], 'PHASE_ANGLE-DEG': 46.21091415454, 'RANGE-KM': 1440.580475887325, 'RANGE_RATE-KM_PER_SEC': -3.057086975023, 'RIGHT_ASCENSION-DEG': 114.02396772623, 'SATELLITE_GCRS_KM': [-835.2340153217742, 5902.824659305671, 4682.731023980143], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.69847796986, 'AZIMUTH-DEG': 144.30324591038, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25751472535, 'DECLINATION-DEG': 12.08042688472, 'DRA_COSDEC-DEG_PER_SEC': 0.0487005805, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062048265, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.71312388870183, 4616.046968319731, 4381.8730705010075], 'PHASE_ANGLE-DEG': 46.20618474258, 'RANGE-KM': 1440.274826329531, 'RANGE_RATE-KM_PER_SEC': -3.05467353739, 'RIGHT_ASCENSION-DEG': 114.02894717465, 'SATELLITE_GCRS_KM': [-835.2026860835508, 5902.376211054835, 4683.300303339488], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.71974325111, 'AZIMUTH-DEG': 144.27758015923, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25761069274, 'DECLINATION-DEG': 12.10617800767, 'DRA_COSDEC-DEG_PER_SEC': 0.04873185719, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062059836, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.74677635857495, 4616.0449854298895, 4381.873149291838], 'PHASE_ANGLE-DEG': 46.20146574679, 'RANGE-KM': 1439.96954104543, 'RANGE_RATE-KM_PER_SEC': -3.052259507011, 'RIGHT_ASCENSION-DEG': 114.03392829649, 'SATELLITE_GCRS_KM': [-835.1713618158942, 5901.927889258988, 4683.869310810063], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.74101912208, 'AZIMUTH-DEG': 144.25186682541, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25770667872, 'DECLINATION-DEG': 12.13194909318, 'DRA_COSDEC-DEG_PER_SEC': 0.04876316533, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062071413, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.7804423562375, 4616.043001496608, 4381.873228114348], 'PHASE_ANGLE-DEG': 46.19675338512, 'RANGE-KM': 1439.664374487718, 'RANGE_RATE-KM_PER_SEC': -3.049842940839, 'RIGHT_ASCENSION-DEG': 114.03891510455, 'SATELLITE_GCRS_KM': [-835.140017308157, 5901.4793330980365, 4684.438504342697], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.76228844736, 'AZIMUTH-DEG': 144.22612652542, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25780260591, 'DECLINATION-DEG': 12.15771940615, 'DRA_COSDEC-DEG_PER_SEC': 0.04879447976, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062082984, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.81409479728995, 4616.041018115967, 4381.873306905129], 'PHASE_ANGLE-DEG': 46.19205146464, 'RANGE-KM': 1439.359572322128, 'RANGE_RATE-KM_PER_SEC': -3.047425783065, 'RIGHT_ASCENSION-DEG': 114.04390359073, 'SATELLITE_GCRS_KM': [-835.1086777779644, 5901.030903443656, 4685.00742601067], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.78356832633, 'AZIMUTH-DEG': 144.20033847236, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25789855143, 'DECLINATION-DEG': 12.18350968533, 'DRA_COSDEC-DEG_PER_SEC': 0.04882582568, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206209456, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.8477607660165, 4616.039033691694, 4381.873385727592], 'PHASE_ANGLE-DEG': 46.18735621706, 'RANGE-KM': 1439.054889390593, 'RANGE_RATE-KM_PER_SEC': -3.04500608872, 'RIGHT_ASCENSION-DEG': 114.04889777375, 'SATELLITE_GCRS_KM': [-835.0773180021575, 5900.582239389531, 4685.576533695079], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.80484162025, 'AZIMUTH-DEG': 144.17452334252, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25799443785, 'DECLINATION-DEG': 12.20929918019, 'DRA_COSDEC-DEG_PER_SEC': 0.04885717788, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062106133, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.88141317813984, 4616.037049820257, 4381.873464518322], 'PHASE_ANGLE-DEG': 46.18267143569, 'RANGE-KM': 1438.750570969347, 'RANGE_RATE-KM_PER_SEC': -3.042585803712, 'RIGHT_ASCENSION-DEG': 114.05389363959, 'SATELLITE_GCRS_KM': [-835.0459632104848, 5900.1337018936, 4686.1453695389555], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.8261254315, 'AZIMUTH-DEG': 144.14866028858, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25809034219, 'DECLINATION-DEG': 12.23510864479, 'DRA_COSDEC-DEG_PER_SEC': 0.04888856158, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206211771, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.9150791179208, 4616.035064904995, 4381.8735433407355], 'PHASE_ANGLE-DEG': 46.17799336607, 'RANGE-KM': 1438.446372290797, 'RANGE_RATE-KM_PER_SEC': -3.040162979921, 'RIGHT_ASCENSION-DEG': 114.05889521291, 'SATELLITE_GCRS_KM': [-835.0145881678768, 5899.684929964337, 4686.714391352276], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.84740261822, 'AZIMUTH-DEG': 144.1227700467, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25818618717, 'DECLINATION-DEG': 12.26091731332, 'DRA_COSDEC-DEG_PER_SEC': 0.04891995155, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206212928, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.9487315010045, 4616.033080542774, 4381.8736221314175], 'PHASE_ANGLE-DEG': 46.17332578766, 'RANGE-KM': 1438.14253823943, 'RANGE_RATE-KM_PER_SEC': -3.037739566906, 'RIGHT_ASCENSION-DEG': 114.06389847379, 'SATELLITE_GCRS_KM': [-834.9832181157404, 5899.236284643302, 4687.283141351242], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 53.86869028576, 'AZIMUTH-DEG': 144.09683170887, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25828204974, 'DECLINATION-DEG': 12.28674595521, 'DRA_COSDEC-DEG_PER_SEC': 0.04895137305, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2062140857, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-261.9823974119359, 4616.0310951365145, 4381.873700953782], 'PHASE_ANGLE-DEG': 46.16866495987, 'RANGE-KM': 1437.838824437831, 'RANGE_RATE-KM_PER_SEC': -3.035313613698, 'RIGHT_ASCENSION-DEG': 114.06890745284, 'SATELLITE_GCRS_KM': [-834.9518278070308, 5898.787404852698, 4687.852077276048], 'TLE-DATE': '2024-03-08 00:36:11'}"
